# StarPlayer conformance exclusions v2. Tab-separated.
# case-id	reason	accuracy-policy-or-tracking-reference	waive=field[,field] (optional)
# Every reason below records the first divergence observed on the pinned corpus after the
# C2a harness repairs (time-based alignment, loop-aware position, the D18 adapter
# projection, the oracle-derived tick budget). A fourth `waive=` column excludes only the
# named fields and enforces every other one.
openmpt-it-sample-number-change	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-sustain-after-loop	D83 waives `position`: sustain release selects the correct normal-loop region and every other field agrees; only the two mixers' loop-boundary coordinate differs	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-swap-test	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
openmpt-it-volume-macro-letters	D67 waives `position`: Impulse Tracker computes a note's playback rate as a whole number of hertz from a 16.16 ratio table where libxmp keeps a double-precision Amiga period, so the two voices advance through the sample at rates that agree to within the rounding of one period and drift apart over a trace. Every other field is enforced and agrees for the whole trace	plans/product/03-accuracy-policy.md#3-documented-deviations-from-the-reference-implementations	waive=position
libxmp-it-channel-filter	G6-IT-001: the volume chain. First divergence with `position` waived at tick 2 channel 0 field volume: expected 60, actual 64 (tolerance 1)	conformance/known-failures.md#g6-it-001
libxmp-it-cut-invalid-ins	G6-IT-005: note and sample identity. First divergence with `position` waived at tick 15 channel 1 field note: expected Some(63), actual None (tolerance 0)	conformance/known-failures.md#g6-it-005
libxmp-it-double-toneporta	G6-IT-003: pitch. First divergence with `position` waived at tick 5 channel 0 field period: expected 321, actual 381 (tolerance 1)	conformance/known-failures.md#g6-it-003
libxmp-it-duplicate-check-transpose	G6-IT-001: the volume chain. First divergence with `position` waived at tick 6 channel 1 field volume: expected 12, actual 8 (tolerance 1)	conformance/known-failures.md#g6-it-001
libxmp-it-fade-env-reset	G6-IT-001: the volume chain. First divergence with `position` waived at tick 11 channel 0 field volume: expected 48, actual 64 (tolerance 1)	conformance/known-failures.md#g6-it-001
libxmp-it-fade-env-reset-carry	G6-IT-004: the filter envelope and the `Zxx` cutoff. First divergence with `position` waived at tick 0 channel 0 field cutoff: expected 4, actual 0 (tolerance 2)	conformance/known-failures.md#g6-it-004
libxmp-it-finevolrowdelaymultiple	G6-IT-001: the volume chain. First divergence with `position` waived at tick 2 channel 0 field volume: expected 9, actual 18 (tolerance 1)	conformance/known-failures.md#g6-it-001
libxmp-it-g00-nosuck	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 27 channel 0 field active: expected false, actual true (tolerance exact)	conformance/known-failures.md#g6-it-002
libxmp-it-instrument-memory-default	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 16 channel 0 field active: expected false, actual true (tolerance exact)	conformance/known-failures.md#g6-it-002
libxmp-it-l00-nosuck	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 27 channel 0 field active: expected false, actual true (tolerance exact)	conformance/known-failures.md#g6-it-002
libxmp-it-mpt-it-double-toneporta	G6-IT-003: pitch. First divergence with `position` waived at tick 5 channel 0 field period: expected 376, actual 381 (tolerance 1)	conformance/known-failures.md#g6-it-003
libxmp-it-note-after-cut	G6-IT-003: pitch. First divergence with `position` waived at tick 316 channel 0 field period: expected 114, actual 112 (tolerance 1)	conformance/known-failures.md#g6-it-003
libxmp-it-note-delay-nna	G6-IT-001: the volume chain. First divergence with `position` waived at tick 4 channel 1 field volume: expected 12, actual 16 (tolerance 1)	conformance/known-failures.md#g6-it-001
libxmp-it-noteoff-nosuck	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 3 channel 1 field active: expected false, actual true (tolerance exact)	conformance/known-failures.md#g6-it-002
libxmp-it-play-it-globalvol-marker	G6-IT-006: row flow and the tick budget. First divergence with `position` waived at tick 4 field frame: expected 3440, actual 17226 (tolerance 45)	conformance/known-failures.md#g6-it-006
libxmp-it-portamento-after-cut-fade	G6-IT-005: note and sample identity. First divergence with `position` waived at tick 41 channel 0 field note: expected Some(60), actual None (tolerance 0)	conformance/known-failures.md#g6-it-005
libxmp-it-portamento-after-cut-fade-cg	G6-IT-001: the volume chain. First divergence with `position` waived at tick 36 channel 0 field volume: expected 44, actual 12 (tolerance 1)	conformance/known-failures.md#g6-it-001
libxmp-it-portamento-after-keyoff	G6-IT-005: note and sample identity. First divergence with `position` waived at tick 28 channel 0 field note: expected Some(78), actual None (tolerance 0)	conformance/known-failures.md#g6-it-005
libxmp-it-portamento-after-keyoff-cg	G6-IT-001: the volume chain. First divergence with `position` waived at tick 24 channel 0 field volume: expected 44, actual 10 (tolerance 1)	conformance/known-failures.md#g6-it-001
libxmp-it-portamento-envelope-reset	G6-IT-005: note and sample identity. First divergence with `position` waived at tick 17 channel 0 field note: expected Some(60), actual None (tolerance 0)	conformance/known-failures.md#g6-it-005
libxmp-it-portamento-envelope-reset-cg	G6-IT-001: the volume chain. First divergence with `position` waived at tick 12 channel 0 field volume: expected 44, actual 13 (tolerance 1)	conformance/known-failures.md#g6-it-001
libxmp-it-portamento-nna-sample	G6-IT-001: the volume chain. First divergence with `position` waived at tick 36 channel 0 field volume: expected 17, actual 20 (tolerance 1)	conformance/known-failures.md#g6-it-001
libxmp-it-portamento-sustain	G6-IT-003: pitch. First divergence with `position` waived at tick 258 channel 0 field period: expected 856, actual 720 (tolerance 1)	conformance/known-failures.md#g6-it-003
libxmp-it-smooth-macro	G6-IT-004: the filter envelope and the `Zxx` cutoff. First divergence with `position` waived at tick 13 channel 0 field cutoff: expected 4, actual 0 (tolerance 2)	conformance/known-failures.md#g6-it-004
libxmp-it-storlek-01	G6-IT-003: pitch. First divergence with `position` waived at tick 103 channel 0 field period: expected 74, actual 67 (tolerance 1)	conformance/known-failures.md#g6-it-003
libxmp-it-storlek-17	G6-IT-006: row flow and the tick budget. First divergence with `position` waived at tick 0 field frame: expected 3528, actual 3445 (tolerance 45)	conformance/known-failures.md#g6-it-006
libxmp-it-storlek-22	G6-IT-006: row flow and the tick budget. First divergence with `position` waived at tick 0 field frame: expected 7100, actual 3445 (tolerance 45)	conformance/known-failures.md#g6-it-006
libxmp-it-storlek-24	G6-IT-003: pitch. First divergence with `position` waived at tick 96 channel 0 field period: expected 542, actual 383 (tolerance 1)	conformance/known-failures.md#g6-it-003
libxmp-it-test-keyoff	G6-IT-005: note and sample identity. First divergence with `position` waived at tick 174 channel 0 field note: expected Some(60), actual None (tolerance 0)	conformance/known-failures.md#g6-it-005
openmpt-it-carry-nna	G6-IT-003: pitch. First divergence with `position` waived at tick 48 channel 0 field period: expected 205, actual 81 (tolerance 1)	conformance/known-failures.md#g6-it-003
openmpt-it-cut-carry	G6-IT-001: the volume chain. First divergence with `position` waived at tick 0 channel 0 field volume: expected 48, actual 64 (tolerance 1)	conformance/known-failures.md#g6-it-001
openmpt-it-empty-slot	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 60 channel 0 field active: expected false, actual true (tolerance exact)	conformance/known-failures.md#g6-it-002
openmpt-it-envelope-loop-escape	G6-IT-003: pitch. First divergence with `position` waived at tick 0 channel 0 field period: expected 32, actual 81 (tolerance 1)	conformance/known-failures.md#g6-it-003
openmpt-it-envelope-loops	G6-IT-001: the volume chain. First divergence with `position` waived at tick 73 channel 0 field volume: expected 61, actual 64 (tolerance 1)	conformance/known-failures.md#g6-it-001
openmpt-it-envelope-off-length	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 14 channel 1 field active: expected false, actual true (tolerance exact)	conformance/known-failures.md#g6-it-002
openmpt-it-envelope-reset	G6-IT-005: note and sample identity. First divergence with `position` waived at tick 49 channel 0 field note: expected Some(88), actual None (tolerance 0)	conformance/known-failures.md#g6-it-005
openmpt-it-extreme-filter	G6-IT-004: the filter envelope and the `Zxx` cutoff. First divergence with `position` waived at tick 24 channel 0 field cutoff: expected 237, actual 255 (tolerance 2)	conformance/known-failures.md#g6-it-004
openmpt-it-fade-portamento	G6-IT-001: the volume chain. First divergence with `position` waived at tick 13 channel 0 field volume: expected 62, actual 64 (tolerance 1)	conformance/known-failures.md#g6-it-001
openmpt-it-filter-envelope-carry	G6-IT-004: the filter envelope and the `Zxx` cutoff. First divergence with `position` waived at tick 0 channel 0 field cutoff: expected 4, actual 0 (tolerance 2)	conformance/known-failures.md#g6-it-004
openmpt-it-filter-envelope-reset	G6-IT-004: the filter envelope and the `Zxx` cutoff. First divergence with `position` waived at tick 35 channel 0 field cutoff: expected 254, actual 251 (tolerance 2)	conformance/known-failures.md#g6-it-004
openmpt-it-filter-nna	G6-IT-004: the filter envelope and the `Zxx` cutoff. First divergence with `position` waived at tick 2 channel 0 field cutoff: expected 255, actual 252 (tolerance 2)	conformance/known-failures.md#g6-it-004
openmpt-it-filter-reset-carry	G6-IT-004: the filter envelope and the `Zxx` cutoff. First divergence with `position` waived at tick 42 channel 0 field cutoff: expected 169, actual 255 (tolerance 2)	conformance/known-failures.md#g6-it-004
openmpt-it-fine-volume-column-slide	G6-IT-001: the volume chain. First divergence with `position` waived at tick 6 channel 0 field volume: expected 60, actual 56 (tolerance 1)	conformance/known-failures.md#g6-it-001
openmpt-it-gxx-sample-map	G6-IT-007: panning. First divergence with `position` waived at tick 24 channel 0 field pan: expected 0, actual 15 (tolerance 4)	conformance/known-failures.md#g6-it-007
openmpt-it-gxx-sample-map-change	G6-IT-007: panning. First divergence with `position` waived at tick 24 channel 0 field pan: expected 0, actual 15 (tolerance 4)	conformance/known-failures.md#g6-it-007
openmpt-it-gxx-test	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 72 channel 0 field active: expected false, actual true (tolerance exact)	conformance/known-failures.md#g6-it-002
openmpt-it-instrument-number-change	G6-IT-001: the volume chain. First divergence with `position` waived at tick 24 channel 0 field volume: expected 46, actual 52 (tolerance 1)	conformance/known-failures.md#g6-it-001
openmpt-it-macro-last-note	G6-IT-001: the volume chain. First divergence with `position` waived at tick 9 channel 0 field volume: expected 62, actual 64 (tolerance 1)	conformance/known-failures.md#g6-it-001
openmpt-it-no-map	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 36 channel 0 field active: expected false, actual true (tolerance exact)	conformance/known-failures.md#g6-it-002
openmpt-it-note-off-instrument	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 60 channel 0 field active: expected true, actual false (tolerance exact)	conformance/known-failures.md#g6-it-002
openmpt-it-note-off-portamento	G6-IT-001: the volume chain. First divergence with `position` waived at tick 24 channel 0 field volume: expected 64, actual 6 (tolerance 1)	conformance/known-failures.md#g6-it-001
openmpt-it-note-off-two	G6-IT-001: the volume chain. First divergence with `position` waived at tick 50 channel 0 field volume: expected 30, actual 32 (tolerance 1)	conformance/known-failures.md#g6-it-001
openmpt-it-off-portamento	G6-IT-001: the volume chain. First divergence with `position` waived at tick 36 channel 0 field volume: expected 12, actual 14 (tolerance 1)	conformance/known-failures.md#g6-it-001
openmpt-it-off-portamento-compatible-gxx	G6-IT-001: the volume chain. First divergence with `position` waived at tick 12 channel 0 field volume: expected 55, actual 4 (tolerance 1)	conformance/known-failures.md#g6-it-001
openmpt-it-portamento-instrument-number	G6-IT-003: pitch. First divergence with `position` waived at tick 15 channel 0 field period: expected 428, actual 404 (tolerance 1)	conformance/known-failures.md#g6-it-003
openmpt-it-portamento-just-stopped-note	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 12 channel 0 field active: expected true, actual false (tolerance exact)	conformance/known-failures.md#g6-it-002
openmpt-it-portamento-offset	G6-IT-003: pitch. First divergence with `position` waived at tick 85 channel 0 field period: expected 1788, actual 1786 (tolerance 1)	conformance/known-failures.md#g6-it-003
openmpt-it-portamento-sample	G6-IT-003: pitch. First divergence with `position` waived at tick 6 channel 0 field period: expected 428, actual 286 (tolerance 1)	conformance/known-failures.md#g6-it-003
openmpt-it-retrigger	G6-IT-003: pitch. First divergence with `position` waived at tick 1 channel 0 field period: expected 79, actual 81 (tolerance 1)	conformance/known-failures.md#g6-it-003
openmpt-it-s77	G6-IT-006: row flow and the tick budget. First divergence with `position` waived at tick 192 field frame: expected 151925, actual 151987 (tolerance 45)	conformance/known-failures.md#g6-it-006
openmpt-it-s7x-instrument-number	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 24 channel 2 field active: expected false, actual true (tolerance exact)	conformance/known-failures.md#g6-it-002
openmpt-it-scx	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 267 channel 0 field active: expected false, actual true (tolerance exact)	conformance/known-failures.md#g6-it-002
openmpt-it-stopped-instrument-swap	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 48 channel 1 field active: expected false, actual true (tolerance exact)	conformance/known-failures.md#g6-it-002
openmpt-it-volume-column-memory	G6-IT-001: the volume chain. First divergence with `position` waived at tick 98 channel 0 field volume: expected 55, actual 64 (tolerance 1)	conformance/known-failures.md#g6-it-001
openmpt-it-volume-envelope-carry	G6-IT-001: the volume chain. First divergence with `position` waived at tick 48 channel 0 field volume: expected 44, actual 48 (tolerance 1)	conformance/known-failures.md#g6-it-001
openmpt-it-zxx-secrets	G6-IT-002: the sounding voice set. First divergence with `position` waived at tick 6 channel 0 field active: expected false, actual true (tolerance exact)	conformance/known-failures.md#g6-it-002
